time_ms,Bt
45.1173979,0.3183008466237003
45.118397900000005,0.3182927923145869
45.1193979,0.3182847600117237
45.1203979,0.3182767414627667
45.1213979,0.3182687146614659
45.1223979,0.3182606548507901
45.1233979,0.3182525771600186
45.124397900000005,0.3182445022200283
45.1253979,0.3182364369077901
45.1263979,0.3182283812232686
45.1273979,0.3182203337910909
45.1283979,0.3182122891096944
45.1293979,0.3182042403021083
45.1303979,0.3181961846175868
45.1313979,0.3181881261822841
45.1323979,0.3181800718731356
45.133397900000006,0.3181720106870516
45.1343979,0.3181639357470613
45.1353979,0.3181558498039461
45.1363979,0.3181477638608309
45.1373979,0.3181396792930886
45.1383979,0.3181315988515358
45.139397900000006,0.3181235239115456
45.1403979,0.3181154489715553
45.1413979,0.3181073809085358
45.1423979,0.3180993183470788
45.1433979,0.3180912530348405
45.1443979,0.3180831725932876
45.1453979,0.3180750783978286
45.1463979,0.3180669842023697
45.1473979,0.3180588941330649
45.1483979,0.3180508095653227
45.1493979,0.3180427401268949
45.1503979,0.3180346679376858
45.1513979,0.3180265764930081
45.1523979,0.318018480922176
45.1533979,0.3180104059821858
45.1543979,0.3180023420453206
45.1553979,0.3179942808592365
45.1563979,0.317986225174715
45.1573979,0.3179781653640393
45.1583979,0.3179700973010197
45.1593979,0.3179620209856564
45.1603979,0.3179539501718557
45.1613979,0.3179459013643049
45.1623979,0.3179378663106604
45.1633979,0.3179298257554534
45.1643979,0.3179217755724943
45.1653979,0.3179137088848479
45.1663979,0.3179056380710471
45.167397900000005,0.31789757550959
45.1683979,0.317889512948133
45.1693979,0.317881440758924
45.1703979,0.3178733658189338
45.1713979,0.3178652881281622
45.1723979,0.3178572008096387
45.173397900000005,0.3178491176173047
45.1743979,0.3178410399265332
45.1753979,0.317832964986543
45.1763979,0.3178248900465527
45.1773979,0.3178168082295917
45.1783979,0.3178087112833515
45.1793979,0.3178006115863299
45.1803979,0.3177925242678064
45.1813979,0.3177844465770349
45.1823979,0.3177763730124529
45.1833979,0.3177682994478708
45.1843979,0.3177602245078806
45.1853979,0.3177521564448258
45.1863979,0.3177441145142105
45.1873979,0.317736080835939
45.188397900000005,0.31772803065298
45.1893979,0.3177199653407417
